output_path,split,design,idx,status,file
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,212,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut212.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,213,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut213.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,214,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut214.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,215,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut215.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,216,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut216.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,217,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut217.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,218,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut218.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,219,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut219.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,220,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut220.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,221,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut221.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,222,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut222.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,223,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut223.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,224,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut224.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,225,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut225.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,226,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut226.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,227,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut227.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,228,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut228.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,229,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut229.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,230,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut230.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,231,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut231.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,232,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut232.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,233,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut233.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,234,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut234.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,235,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut235.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,236,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut236.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,237,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut237.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,238,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut238.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,239,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut239.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,240,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut240.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,241,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut241.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,242,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut242.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,243,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut243.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,244,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut244.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,245,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut245.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,246,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut246.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,247,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut247.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,248,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut248.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,249,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut249.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,250,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut250.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,251,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut251.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,252,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut252.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,253,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut253.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,254,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut254.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,255,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut255.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,256,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut256.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,257,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut257.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,258,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut258.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,259,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut259.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,260,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut260.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,261,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut261.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,262,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut262.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,263,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut263.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,264,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut264.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,265,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut265.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,266,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut266.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,267,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut267.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,268,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut268.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,269,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut269.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,270,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut270.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,271,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut271.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,272,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut272.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,273,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut273.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,274,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut274.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,275,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut275.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,276,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut276.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,277,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut277.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,278,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut278.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,279,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut279.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,280,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut280.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,281,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut281.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,282,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut282.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,283,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut283.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,284,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut284.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,285,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut285.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,286,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut286.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,287,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut287.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,288,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut288.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,289,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut289.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,290,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut290.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,291,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut291.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,292,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut292.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,293,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut293.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,294,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut294.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,295,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut295.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,296,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut296.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,297,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut297.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,298,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut298.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,299,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut299.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,300,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut300.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,301,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut301.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,302,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut302.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,303,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut303.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,304,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut304.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,305,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut305.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,306,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut306.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,307,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut307.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,308,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut308.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,309,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut309.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,310,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut310.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,311,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut311.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,312,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut312.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,313,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut313.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,314,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut314.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,315,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut315.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,316,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut316.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,317,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut317.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,318,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut318.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,319,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut319.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,320,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut320.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,321,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut321.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,322,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut322.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,323,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut323.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,324,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut324.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,325,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut325.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,326,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut326.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,327,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut327.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,328,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut328.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,329,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut329.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,330,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut330.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,331,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut331.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,332,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut332.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,333,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut333.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,334,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut334.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,335,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut335.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,336,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut336.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,337,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut337.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,338,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut338.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,339,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut339.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,340,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut340.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,341,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut341.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,342,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut342.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,343,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut343.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,344,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut344.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,345,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut345.s2p
